1004.7901	4.340e2
1004.8031	1.116e3
1004.8160	1.566e3
1004.8290	1.533e3
1004.8420	1.609e3
1004.8550	1.439e3
1004.8680	6.900e2
1004.8809	3.200e2
1004.8939	2.070e2
1004.9069	2.060e2
1004.9199	2.020e2
1004.9329	1.720e2
1004.9459	1.270e2
1004.9589	2.320e2
1004.9719	2.030e2
1004.9848	1.120e2
1004.9978	9.300e1
1005.0108	1.750e2
1005.0237	1.710e2
1005.0367	2.190e2
1005.0497	1.550e2
1005.0627	2.370e2
1005.0757	1.480e2
1005.0886	4.000e2
1005.1016	3.610e2
1005.1146	3.390e2
1005.1276	3.910e2
1005.1406	5.160e2
1005.1536	1.045e3
1005.1666	1.017e3
1005.1796	8.950e2
1005.1925	8.450e2
1005.2055	6.060e2
1005.2185	2.000e2
1005.2314	2.370e2
1005.2444	2.080e2
1005.2574	1.740e2
1005.2704	1.060e2
1005.2834	1.720e2
1005.2964	1.310e2
1005.3093	2.710e2
1005.3223	1.230e2
1005.3353	2.510e2
1005.3483	1.790e2
1005.3613	1.950e2
1005.3743	2.650e2
1005.3873	1.390e2
1005.4003	1.060e2
1005.4133	2.090e2
1005.4262	4.670e2
1005.4392	3.230e2
1005.4522	5.520e2
1005.4651	6.590e2
1005.4781	6.920e2
1005.4911	6.390e2
1005.5041	5.580e2
1005.5171	8.080e2
1005.5301	4.600e2
1005.5430	4.140e2
1005.5560	2.830e2
1005.5690	6.900e1
1005.5821	1.960e2
1005.5950	2.260e2
1005.6080	1.840e2
1005.6210	2.690e2
1005.6340	1.470e2
1005.6470	1.030e2
1005.6600	1.460e2
1005.6729	1.620e2
1005.6859	1.650e2
1005.6989	1.400e2
1005.7119	4.370e2
1005.7249	2.380e2
1005.7379	2.900e2
1005.7509	2.420e2
1005.7638	3.690e2
1005.7768	6.620e2
1005.7898	6.430e2
1005.8028	9.630e2
1005.8158	7.050e2
1005.8288	4.480e2
1005.8418	4.630e2
1005.8547	4.460e2
1005.8677	3.420e2
1005.8807	2.340e2
1005.8937	1.460e2
1005.9067	1.810e2
1005.9197	2.870e2
1005.9327	2.420e2
1005.9456	2.190e2
1005.9586	2.350e2
1005.9716	1.040e2
1005.9846	8.400e1
1005.9976	7.500e1
1006.0106	2.740e2
1006.0236	1.670e2
1006.0366	2.430e2
1006.0496	1.800e2
1006.0626	3.020e2
1006.0756	3.200e2
1006.0885	3.340e2
1006.1015	4.250e2
1006.1145	2.790e2
1006.1275	5.860e2
1006.1404	6.830e2
1006.1534	4.670e2
1006.1664	4.230e2
1006.1794	2.660e2
1006.1924	8.500e1
1006.2054	2.490e2
1006.2184	2.450e2
1006.2314	2.300e2
1006.2444	1.860e2
1006.2574	1.080e2
1006.2704	1.610e2
1006.2834	1.450e2
1006.2964	1.380e2
1006.3093	1.840e2
1006.3223	1.000e2
1006.3353	1.470e2
1006.3483	1.490e2
1006.3613	1.140e2
1006.3743	1.270e2
1006.3873	1.260e2
1006.4003	1.500e2
1006.4132	2.520e2
1006.4262	4.320e2
1006.4392	3.030e2
1006.4522	4.060e2
1006.4653	3.530e2
1006.4782	4.010e2
1006.4912	2.710e2
1006.5042	2.270e2
1006.5172	2.740e2
1006.5302	9.300e1
1006.5432	1.420e2
1006.5562	1.420e2
1006.5692	1.050e2
1006.5822	7.100e1
1006.5952	1.080e2
1006.6081	2.060e2
1006.6211	1.170e2
1006.6341	1.940e2
1006.6471	3.710e2
1006.6601	4.320e2
1006.6730	1.600e2
1006.6861	1.630e2
1006.6991	2.480e2
1006.7121	2.350e2
1006.7251	2.080e2
1006.7380	2.560e2
1006.7510	3.450e2
1006.7640	2.570e2
1006.7770	4.500e2
1006.7900	5.200e2
1006.8030	3.290e2
1006.8160	5.360e2
1006.8290	5.550e2
1006.8420	4.370e2
1006.8550	2.370e2
1006.8680	2.010e2
1006.8809	1.190e2
1006.8939	1.800e2
1006.9070	1.820e2
1006.9200	9.400e1
1006.9330	2.120e2
1006.9460	1.180e2
1006.9589	5.900e1
1006.9719	9.700e1
1006.9849	2.260e2
1006.9979	2.240e2
1007.0109	2.490e2
1007.0239	2.210e2
1007.0369	1.250e2
1007.0499	2.100e2
1007.0629	2.040e2
1007.0759	1.330e2
1007.0889	1.790e2
1007.1019	1.500e2
1007.1148	1.970e2
1007.1279	2.670e2
1007.1409	2.810e2
1007.1539	4.240e2
1007.1669	2.650e2
1007.1799	4.330e2
1007.1929	2.650e2
1007.2058	2.220e2
1007.2188	2.760e2
1007.2318	3.350e2
1007.2448	2.340e2
1007.2578	1.440e2
1007.2708	1.670e2
1007.2838	1.440e2
1007.2968	1.780e2
1007.3098	2.510e2
1007.3228	1.420e2
1007.3358	2.080e2
1007.3488	2.610e2
1007.3618	2.350e2
1007.3748	1.050e2
1007.3878	2.450e2
1007.4008	3.610e2
1007.4138	1.020e2
1007.4268	1.260e2
